2023-03-02 17:14:07.090671

Network Edges:
ID			From			To			Length
-70203362#4		2751749855		2401390805		0.2
-70203362#5		2751749846		2751749855		80.4
-70203362#6		2401390849		2751749846		23.26
-70203362#7		2401208955		2401390849		34.3
-70203362#8		2733773954		2401208955		124.85
-70203362#9		2828217453		2733773954		47.58
-725894814#0		7281789523		7281789514		454.57
-725894814#1		7239273289		7281789523		0.2
-725894815#0		7281789529		7239273289		195.73
-725894815#1		7154206600		7281789529		277.2
-725894815#2		2484585634		7154206600		210.8
-766003480		2401503924		7154206600		189.38
-766003481#0		7154206605		7154206603		147.73
-766003481#1		7154206611		7154206605		406.05
-779834478		3523337824		3523337828		271.31
-779834479		7281789592		3523337824		114.0
-779834480		3523337822		7281789592		36.57
-779834481		3523337828		3523337825		129.23
-799269876#0		7474938417		1734799580		0.2
-799269876#1		1734799501		7474938417		93.16
-799269882#0		7474938418		7474938417		41.11
-799269882#1		7474938415		7474938418		0.2
-799269882#2		7474938416		7474938415		0.2
-799269882#3		1734799494		7474938416		70.89
-799269883		7474938421		7474938418		199.86
-840813157		2478523768		7845563047		13.62
-840813158		7845563047		7845563046		40.95
-850367640#0		2483380302		7933396653		3.11
-850367640#1		2483380300		2483380302		31.06
-850367640#2		7933396687		2483380300		39.6
-850367640#3		7933396678		7933396687		47.94
-850367640#4		10102383479		7933396678		22.93
-850367640#5		7933396654		10102383479		0.2
-850367640#6		7933396660		7933396654		63.09
-850367641#0		7933396655		7933396654		33.04
-850367641#1		7933396659		7933396655		73.12
-850367642#0		7933396659		7933396660		210.47
-850367642#1		7933396686		7933396659		94.03
-850367642#2		7933396689		7933396686		10.18
-850367642#3		2483380302		7933396689		152.42
-850367643#0		7933396679		7933396678		30.71
-850367643#1		7933396655		7933396679		46.32
-850367644		7933396686		7933396679		67.84
-850367645		7933396689		7933396687		94.22
-850367646		7933396678		7933396690		105.22
-850367652#0		7933396713		7933396712		83.59
-850367652#1		7933396714		7933396713		12.04
-850367654#0		7933396717		7933396713		32.04
-850367654#1		7933396718		7933396717		53.69
-850367655#0		7933396720		7933396717		0.2
-850367655#1		7933396719		7933396720		33.25
-850367656		7933396722		7933396720		56.97
-850368089#0		7933382144		7933382142		0.56
-850368089#1		9838163243		7933382144		40.82
-850368090#0		7933382148		7933382144		93.37
-850368090#1		7933382147		7933382148		97.34
-850368091		9455677482		7933382148		3.82
-909559997#0		9480961760		8445134880		102.39
-909559997#1		2751749952		9480961760		349.63
-942321520#0		2751749793		2751749825		101.1
-942321520#1		2751749827		2751749793		53.84
-945754276		2401390734		2401390735		84.03
-97049435#0		2829227806		1195044802		403.75
-97049435#1		9480961757		2829227806		135.66
-97049435#2		1144975763		9480961757		147.53
-97049435#3		5800236063		1144975763		0.2
-97049435#4		1144975815		5800236063		0.2
-98584143#0		1125840591		7281789529		276.75
-98584143#1		2877898282		1125840591		557.81
-98584143#2		2401363152		2877898282		81.17
-99295936#0		2481908669		1148754905		38.93
-99295936#1		1148754949		2481908669		318.24
-99297428#0		2401209588		2401209613		11.15
-99297428#1		1734799459		2401209588		20.7
-99297428#2		2401209489		1734799459		135.1
-99297428#3		2401209407		2401209489		101.63
-99297428#4		2401209382		2401209407		12.7
-99297428#5		2401209244		2401209382		102.77
-99297428#6		1734799703		2401209244		49.51
-998139957		1195044782		7674713392		174.34
-998139966#0		3523329189		4534994703		113.53
-998139966#1		1148784425		3523329189		226.38
1028359465		9480961757		9480961760		227.11
1028934991#0		9486041524		9486041527		15.81
1028934991#1		9486041527		9486041538		273.2
1028934991#2		9486041538		7474938414		0.2
1028934992		5800236058		9486041527		2.08
1028934993		9486041538		2401503999		22.35
1028938013#0		9486100415		9486100416		50.52
1028938013#1		9486100416		9486103017		47.81
1028938014		9486103018		9486100415		94.88
1028938015		9486103017		9486103018		8.28
1028938018#0		9486103043		9486100416		41.68
1028938018#1		9486100416		9486103046		17.58
1028938019#0		9486103047		9486103017		9.39
1028938019#1		9486103017		9486103050		25.69
1028949363#0		9486184214		9486211031		97.06
1028949363#1		9486211031		9486211022		13.68
1028949363#2		9486211022		9486211021		48.92
1028949364		9486211024		7474938421		96.11
1028949365		9486211022		9486211030		10.22
1028949366		9486211025		9486211024		9.21
1028949367		9486211026		9486211025		2.47
1028949368		9486211027		9486211026		8.77
1028949369		9486211028		9486211027		18.25
1028949370		9486211029		9486211028		9.09
1028949371		9486211030		9486211029		9.02
1028949372#0		9486211031		9486211033		88.64
1028949372#1		9486211033		1734799494		205.03
1028949373		9486211033		9486211037		56.76
1058069942#0		9722186847		7154206605		218.19
1058069942#1		7154206605		9722186846		182.44
1072226221#0		9838163242		7933382147		43.99
1072226221#1		7933382147		7933382143		11.11
1072226222#0		6984995933		9838163244		304.18
1072226222#1		9838163244		9838163255		110.0
1072226222#2		9838163255		9838163254		8.05
1072226222#3		9838163254		2478523790		118.51
1072226223		2478523793		9838163254		255.5
1072226224#0		9838163255		10102443100		62.29
1072226224#1		10102443100		10102443102		20.9
1072226224#2		10102443102		4534995022		143.33
1098012800		1148754925		2401503980		303.08
1098020202		5758622922		3488417925		618.84
1098020203#0		7097958260		9486103027		819.71
1098020203#1		9486103027		9486103028		5.05
1098020203#2		9486103028		5800236063		783.62
1098020203#3		5800236063		5800236072		667.75
1098020204#0		10054002854		10054002855		29.35
1098020204#1		10054002855		10054002856		19.4
1098020205		10054002855		10054002859		10.85
1098020206		10054002858		10054002857		19.68
1098020207		10054002859		10054002858		10.67
1098020208#0		10054002857		10054002861		24.95
1098020208#1		10054002861		10054002864		7.11
1098020209		10054002862		10054002863		28.64
1098020210		10054002864		10054002862		17.02
1098020211		10054002861		10054002865		41.4
1103980862		10102383478		10102383479		105.97
1103982939		6450706972		10102605935		130.57
1103982940#0		7933396714		10102605939		125.04
1103982940#1		10102605939		10102424817		74.63
1103982940#2		10102424817		10102605936		135.78
1103982941		6450706972		10102424817		83.5
1103983852		2478523739		10102403050		300.24
1103983853		10102403050		9838163244		157.19
1103983854		10102403050		10102403052		163.04
1103983855		2478523712		10102403052		323.54
1103984862#0		10102403050		10102443099		138.63
1103984862#1		10102443099		10102443101		28.75
1103984862#2		10102443101		2730580466		109.18
1103984863		10102443099		10102443100		234.47
1103984864		10102443101		10102443102		236.07
1103992824		2478523705		2484585622		161.3
1103992825		2484585622		10102517960		54.43
1104003563		10102605935		10102605936		81.64
1104003564		10102605935		10102605937		74.24
1104003565		10102605938		10102605939		87.77
134557731		2401503980		3684963096		17.18
134626495		1144975815		1734799580		969.45
161503495#0		2401209529		2401209419		161.25
161503495#1		2401209419		1734799514		85.01
161503495#2		1734799514		1734799679		96.85
161503495#3		1734799679		1734799460		53.69
161503499#0		1148784425		7154206603		222.72
161503499#1		7154206603		2401239653		162.36
161503499#2		2401239653		2733773962		222.08
161503499#3		2733773962		2401503952		106.18
161503499#4		2401503952		2733822610		15.33
161503499#5		2733822610		2733822608		5.13
161503499#6		2733822608		1734799743		171.12
161503502#0		1734799706		1734799787		122.15
161503502#1		1734799787		1734799459		139.92
161503508#0		6046759215		1734799679		83.17
161503508#1		1734799679		2401209132		101.48
161503508#2		2401209132		2401209126		127.14
161503508#3		2401209126		1734799703		64.32
161503509#0		1734799703		2401209115		222.41
161503509#1		2401209115		2401209123		27.84
161503509#2		2401209123		1734799520		213.46
161503516		1734799665		838310065		231.16
161503517#0		1734799520		2401209150		229.34
161503517#1		2401209150		1734799703		252.23
161503536#0		2401209668		2401209627		285.0
161503536#1		2401209627		1734799665		24.7
161503537		1734799552		1734799479		350.87
161503538		1734799601		1734799643		92.33
161503540#0		2401209556		2401209536		63.84
161503540#1		2401209536		2401209422		183.2
161503540#2		2401209422		1734799769		224.96
161503541		1734799706		1734799643		55.6
161503546		2401209401		1734799661		168.41
161503551#0		2401208968		1734808331		93.65
161503551#1		1734808331		2401390934		111.09
161503551#2		2401390934		1734799582		175.85
161503553		1734799534		1734799580		10.18
161503593		1734808331		2401390892		534.22
230466891#0		2389631255		2389631585		193.4
230466891#1		2389631585		7506208833		29.65
230466891#2		7506208833		2389631623		17.24
230466893#0		2389631336		2389631416		95.88
230466893#1		2389631416		2389631465		53.05
230466893#2		2389631465		2389631471		7.64
230466893#3		2389631471		2389631497		36.03
230466893#4		2389631497		2389631530		14.82
230466894#0		2389631036		2389631241		412.91
230466894#1		2389631241		2389631275		43.7
230466894#2		2389631275		2389631334		11.34
230466895#0		2389631436		2389631467		23.4
230466895#1		2389631467		2389631508		48.03
230466895#2		2389631508		2389631587		184.19
230466895#3		2389631587		2389631606		67.77
230466905#0		2389631119		2389631136		4.75
230466905#1		2389631136		2389631156		31.95
230466905#2		2389631156		2389631190		18.13
230466905#3		2389631190		2389631415		498.27
230466905#4		2389631415		2389631425		6.35
230466905#5		2389631425		2389631483		66.27
230466905#6		2389631483		2389631510		34.18
230466905#7		2389631510		2389631545		66.5
230466910#0		2389631471		8480471063		16.2
230466910#1		8480471063		2389631510		16.36
230466921#0		2389631497		8480471063		17.13
230466921#1		8480471063		2389631483		15.1
230466931#0		2389631683		8480471062		28.04
230466931#1		8480471062		2389631671		28.35
230466942#0		2389631669		8480471062		26.13
230466942#1		8480471062		2389631689		27.2
230466960		2389631049		2389631188		370.82
230466966#0		7506208826		2389631596		61.56
230466966#1		2389631596		2389631520		3.13
230466980		2389631668		2389631648		49.96
230466982		2389631438		2389631281		340.89
230466985#0		2389631051		2389631299		173.77
230466985#1		2389631299		2389631334		4.28
230466985#2		2389631334		2389631386		40.13
230466985#3		2389631386		2389631423		50.94
230466985#4		2389631423		2389631530		51.74
230466985#5		2389631530		2389631648		427.95
230466985#6		2389631648		838309960		820.08
230466989		2389631484		2389631427		109.24
230466998		2389631288		2389631066		514.29
230467001		2389631445		2389631281		313.67
230467003		2389631508		2389631587		183.97
230467008		2389631084		2389631378		619.85
230467010		2389631105		2389631416		627.43
230467012		2389631596		2389631499		76.51
230467017		2389631446		2389631239		341.01
230467019		2389631367		2389631078		648.94
230467022		2389631326		2389631064		552.96
230467029#0		2389631281		2389631239		24.13
230467029#1		2389631239		2389631136		129.64
230467037#0		2389631559		2389631625		212.7
230467037#1		2389631625		2389631635		0.55
230467039#0		2389631190		2389631213		7.69
230467039#1		2389631213		2389631415		463.88
230467041#0		2389631386		2389631357		24.59
230467041#1		2389631357		2389631326		32.73
230467041#2		2389631326		2389631288		29.14
230467041#3		2389631288		2389631070		513.1
230467046		2389631501		2389631625		302.03
230467049		2389631043		2389631217		385.59
230467053#0		2389631156		2389631413		553.78
230467053#1		2389631413		2389631465		71.97
230467058#0		838309939		838311132		30.53
230467058#1		838311132		2389631436		51.04
230467058#2		2389631436		2389631501		61.64
230467058#3		2389631501		2389631520		25.51
230467058#4		2389631520		2389631559		39.8
230467058#5		2389631559		2389631635		239.3
230467058#6		2389631635		2389631647		55.32
230467062		2389631041		2389631237		417.35
230467064#0		2389631467		2389631477		5.31
230467064#1		2389631477		2389631593		315.34
230467066#0		2389631418		2389631427		43.7
230467066#1		2389631427		2389631438		53.49
230467066#2		2389631438		2389631445		6.77
230467066#3		2389631445		2389631446		30.07
230467069#0		2389631080		2389631378		621.29
230467069#1		2389631378		2389631401		11.78
230467072		2389631303		2389631058		537.44
230467074#0		2389631357		2389631303		43.44
230467074#1		2389631303		2389631062		534.88
230467081#0		2389631072		2389631367		648.85
230467081#1		2389631367		2389631401		9.01
230467081#2		2389631401		2389631423		39.02
230467083#0		2389631047		2389631188		356.61
230467083#1		2389631188		2389631217		3.6
230467083#2		2389631217		2389631237		5.7
230467083#3		2389631237		2389631275		49.3
230467086		2389631039		2389631241		419.7
230467088		2389631034		2389631247		414.2
230467093#0		2389631213		2389631418		491.17
230467093#1		2389631418		2389631425		7.98
230467095#0		2389631464		2389631255		5.41
230467095#1		2389631255		2389631555		150.97
230467095#2		2389631555		2389631585		23.84
230467098#0		2389631090		2389631119		56.41
230467098#1		2389631119		2389631413		631.5
230467101#0		838311118		2389631432		219.15
230467101#1		2389631432		838311132		56.88
230467102#0		2389631432		2389631464		60.61
230467102#1		2389631464		2389631555		177.93
230467111#0		2389631032		2389631247		415.91
230467111#1		2389631247		2389631299		26.06
230480442#0		7097958259		8480471065		845.91
230480442#1		8480471065		8480471069		0.38
230480442#10		7281789514		3684963096		157.41
230480442#2		8480471069		2401503999		5.02
230480442#3		2401503999		5758622940		101.76
230480442#4		5758622940		4182085029		454.8
230480442#5		4182085029		1144975815		181.47
230480442#6		1144975815		1148754942		429.31
230480442#7		1148754942		2478523647		20.74
230480442#8		2478523647		2401503987		11.82
230480442#9		2401503987		7281789514		86.05
231521461#0		2401503980		3799178055		243.95
231521461#1		3799178055		9486211039		209.89
231521461#2		9486211039		9486211038		15.8
231521461#3		9486211038		1144975763		226.77
231521461#4		1144975763		8445134878		92.59
231521461#5		8445134878		267620065		15.11
231521461#6		267620065		5758622939		519.58
231521461#7		5758622939		8480471071		134.03
231521461#8		8480471071		8480471067		0.88
231521461#9		8480471067		7097958266		847.86
231791561#0		2401209446		2401209469		53.37
231791561#1		2401209469		2401209446		46.89
231791562#0		2401209052		2401209046		73.94
231791562#1		2401209046		2742026871		14.91
231791562#2		2742026871		2401209075		122.18
231791562#3		2401209075		2742026921		25.78
231791562#4		2742026921		2742026901		120.83
231791562#5		2742026901		2401209048		17.58
231791562#6		2401209048		2401209050		74.49
231791563#0		2401209577		2401209585		56.65
231791563#1		2401209585		2401209606		123.61
231791564#0		2401209627		2401209668		297.83
231791564#1		2401209668		2401209673		85.75
231791565#0		2401209359		2401209379		7.59
231791565#1		2401209379		2401209395		6.79
231791565#2		2401209395		2401209434		28.61
231791565#3		2401209434		2401209426		121.89
231791565#4		2401209426		2401209413		16.38
231791565#5		2401209413		2401209389		18.08
231791566#0		2401209132		2401209203		30.09
231791566#1		2401209203		2401209355		135.14
231791566#2		2401209355		2401209418		131.19
231791566#3		2401209418		2401209419		103.09
231791567#0		2401209377		2401209379		100.81
231791567#1		2401209379		2401209442		85.86
231791567#2		2401209442		2401209413		312.35
231791567#3		2401209413		2401209377		45.09
231791567#4		2401209377		2401209395		75.91
231791568		2401209325		1734799514		98.86
231791569		2401209020		2401209162		244.56
231791570		2401209338		2401209361		15.43
231791571		2401209422		2401209445		51.79
231791572		2401209285		2401209283		17.92
231791573		2401209585		2401209588		25.71
231791574		1734799643		2401209606		126.86
231791575		2401209355		2401209351		73.44
231791576		2401209384		2401209489		164.67
231791577		2401209046		2401208970		198.11
231791578#0		2401209016		2401209020		113.49
231791578#1		2401209020		2401209022		233.65
231791579		838310065		1734799744		315.43
231791580#0		2401209536		2401209527		84.65
231791580#1		2401209527		2401209486		68.07
231791580#2		2401209486		2401209445		50.15
231791580#3		2401209445		2401209443		0.2
231791580#4		2401209443		2401209424		104.9
231791580#5		2401209424		2401209446		18.58
231791580#6		2401209446		2401209474		14.61
231791580#7		2401209474		2401209497		27.17
231791580#8		2401209497		2401209527		191.21
231791581#0		2401209334		2401209359		106.61
231791581#1		2401209359		2401209361		13.49
231791581#2		2401209361		2401209378		44.83
231791582#0		2401209115		2401209093		14.83
231791582#1		2401209093		2401209095		0.2
231791582#2		2401209095		2401209123		13.94
231791583		2401208972		2401209048		198.67
231791585#0		1734799787		2401209606		62.2
231791585#1		2401209606		2401209625		61.78
231791586#0		2401208974		2401209005		75.46
231791586#1		2401209005		2401209022		14.53
231791586#2		2401209022		2401209086		130.32
231791586#3		2401209086		2401209144		90.9
231791587#0		2401209200		2401209197		75.63
231791587#1		2401209197		2401209244		97.47
231791588#0		2401209126		2401209197		17.15
231791588#1		2401209197		2401209384		145.79
231791588#2		2401209384		2401209382		25.47
231791590		2401209484		2401209486		100.14
231791591#0		2401209426		2401209434		104.09
231791591#1		2401209434		2401209442		19.69
231791591#2		2401209442		838312051		35.22
231791592#0		2401209203		2401209253		22.01
231791592#1		2401209253		2401209294		4.21
231791592#2		2401209294		2401209325		24.87
231791592#3		2401209325		2401209351		19.09
231791592#4		2401209351		2401209418		50.97
231791593#0		2401209086		6102776411		49.97
231791593#1		6102776411		6102776407		34.43
231791593#2		6102776407		6102775860		22.32
231791593#3		6102775860		2401209005		149.89
231791594		2401209294		2401209253		171.45
231791595#0		2401209150		2401209283		50.64
231791595#1		2401209283		2401209334		39.0
231791595#2		2401209334		2401209389		65.64
231791595#3		2401209389		2401209407		228.7
231791596#0		2401209443		2401209401		195.0
231791596#1		2401209401		2401209424		28.35
231791597#0		2401209317		2401209338		103.33
231791597#1		2401209338		2401209285		257.68
231791597#2		2401209285		2401209317		18.59
231791598#0		2401209497		2401209484		10.33
231791598#1		2401209484		2401209474		111.4
231791599		2401209156		2401209472		363.16
231791612		838312058		2401209621		63.99
231791613		2401209631		838312061		18.7
231791614		2401209621		2401209631		22.17
231791618		1734808344		2401209613		384.04
231793617#0		1734799743		1734799682		88.41
231793617#1		1734799682		6102775862		63.11
231793617#2		6102775862		2713731835		105.59
231793617#3		2713731835		1734799534		33.85
231793620#0		1734808344		2401209529		61.7
231793620#1		2401209529		6046759215		380.3
231793620#2		6046759215		2401208968		365.89
231793620#3		2401208968		2401208957		536.93
231793621		506157801		1734808344		474.36
231793622#0		1734799520		2401209378		158.64
231793622#1		2401209378		838312051		79.44
231793622#2		838312051		2401209472		6.74
231793622#3		2401209472		2401209556		149.54
231793622#4		2401209556		1734799744		36.74
231793622#5		1734799744		838312058		11.6
231793623#0		1479067753		2401209016		102.3
231793623#1		2401209016		2401209050		70.88
231793623#2		2401209050		1734799520		157.41
231793624#0		2401209613		2401209625		135.81
231793624#1		2401209625		838310065		0.2
231793625#0		1734799703		2401209052		141.79
231793625#1		2401209052		1734799582		191.14
231793626#0		1734799534		1734799501		78.82
231793626#1		1734799501		2401209144		147.91
231793626#2		2401209144		1734799661		128.48
231793626#3		1734799661		1734799769		32.76
231793626#4		1734799769		2401209162		62.9
231793626#5		2401209162		2401209156		29.38
231793626#6		2401209156		1734799520		78.91
231793627#0		1479067753		2733773949		178.36
231793627#1		2733773949		2733773944		65.45
231793627#2		2733773944		2401208974		87.11
231793627#3		2401208974		2733822563		16.36
231793627#4		2733822563		1734799743		127.23
231808100#0		2401390848		2401390847		184.15
231808100#1		2401390847		2401390804		182.8
231808101#0		2401390806		4534994388		2.57
231808101#1		4534994388		2401390801		124.74
231808101#2		2401390801		2401390795		61.88
231808101#3		2401390795		2401390789		74.38
231808101#4		2401390789		2401390804		211.5
231808101#5		2401390804		2401390805		80.7
231808102#0		2401390779		2401390778		79.49
231808102#1		2401390778		2401390809		81.44
231808102#2		2401390809		2401390831		32.35
231808102#3		2401390831		2401390837		72.96
231808103#0		2401390757		2401390786		90.53
231808103#1		2401390786		2401390826		169.41
231808103#2		2401390826		2401390832		2.45
231808103#3		2401390832		2401390840		13.52
231808103#4		2401390840		2401390842		13.65
231808104#0		2401390906		2401390917		65.95
231808104#1		2401390917		2401390903		66.84
231808104#2		2401390903		2401390880		238.23
231808105#0		2401390882		2401390880		84.12
231808105#1		2401390880		2401390902		292.1
231808105#2		2401390902		2401390926		224.33
231808106		2401390795		2401390749		136.73
231808107		2401390840		2401390838		70.64
231808108		2401390764		2401390761		80.61
231808110		2401390789		2401390748		129.54
231808112		2401390786		2401390783		61.94
231808113#0		2401390847		2401390852		11.4
231808113#1		2401390852		2401390870		30.24
231808114#0		2401390903		2401390902		54.95
231808114#1		2401390902		2401390901		59.52
231808114#2		2401390901		4534994946		0.2
231808115#0		2401390934		2401390926		93.02
231808115#1		2401390926		2401390917		80.2
231808116#0		2401390725		4534994969		0.2
231808116#1		4534994969		2401390730		153.6
231808116#2		2401390730		2401390710		231.8
231808116#3		2401390710		2401390735		161.3
231808116#4		2401390735		2401390730		397.38
231808118#0		2401390801		2401390848		122.91
231808118#1		2401390848		2401390871		56.25
231808120		2401390767		2401390762		61.77
231808122		2401390769		2401390773		60.45
231808124		9481522243		2401390710		248.92
231808125#0		2401390808		2401390809		85.84
231808125#1		2401390809		2401390806		77.08
231808126		2401390849		2401390852		204.51
231808127#0		2401390778		2401390769		15.78
231808127#1		2401390769		2401390767		0.19
231808127#2		2401390767		2401390761		6.85
231808127#3		2401390761		2401390754		16.08
231808128#0		2401390832		2401390831		68.64
231808128#1		2401390831		2401390818		71.72
231808129#0		2401390826		2401390808		28.65
231808129#1		2401390808		2401390783		48.82
231808129#2		2401390783		2401390779		4.66
231808129#3		2401390779		2401390764		43.6
231808129#4		2401390764		2401390755		16.76
231808132#0		2401390872		1195044782		337.01
231808132#1		1195044782		837956951		132.03
231808132#2		837956951		837956968		448.32
231808154#0		1195044782		2401390757		5.75
231808154#1		2401390757		2401390755		74.25
231808154#2		2401390755		2401390754		79.6
231808154#3		2401390754		2401390751		89.24
231808159#0		2401363138		3738577680		103.72
231808159#1		3738577680		2877898290		329.54
231808159#2		2877898290		2401390759		157.39
231808162#0		1148784410		2401390872		281.82
231808162#1		2401390872		2401208957		157.86
231808165#0		1148784410		2401390806		172.66
231808165#1		2401390806		2401390751		162.19
231808165#2		2401390751		2401390725		187.27
231808165#3		2401390725		837956972		225.46
231820206#0		2401503926		2401503951		362.69
231820206#1		2401503951		2713725851		248.33
231820209		2401503952		2401503951		148.2
231820215#0		2478523793		4534995022		0.1
231820215#1		4534995022		2730580466		243.52
231820216#0		1148784419		4534994915		0.1
231820216#1		4534994915		9722186847		431.0
231820216#2		9722186847		1148784425		78.15
231820216#3		1148784425		2401208952		482.75
236668161#0		3684963096		2733181778		175.74
236668161#1		2733181778		2733181783		49.3
236668161#2		2733181783		2733181776		78.82
236668161#3		2733181776		8640236592		71.66
236668161#4		8640236592		3799158620		0.2
236668164		2401503915		2401390759		675.72
236668172#0		1148784409		1148784419		304.5
236668172#1		1148784419		2739341904		258.66
236668172#2		2739341904		2478523793		134.91
236668173#0		2401390759		2484585634		191.3
236668173#1		2484585634		2739341918		55.6
236668173#2		2739341918		7281789504		148.37
236668173#3		7281789504		2478523793		88.93
236668178		3684963096		1148754902		300.23
236669232#0		1734799582		2751749661		67.42
236669232#1		2751749661		2751698634		95.78
236669232#2		2751698634		2401390901		55.8
236669232#3		2401390901		2751749780		15.61
236669232#4		2751749780		2751749787		82.45
236669232#5		2751749787		1148784410		192.5
236669235#0		1734799582		2401208970		121.79
236669235#1		2401208970		2751749653		44.15
236669235#2		2751749653		2751749659		140.94
236669235#3		2751749659		2401208972		49.74
236669235#4		2401208972		2751749683		41.15
236669235#5		2751749683		1479067753		64.94
240079264		2478523661		2478523681		125.64
240079265#0		2478523681		6805911917		279.4
240079265#1		6805911917		6984995934		3.39
240079266		6984995934		1148794192		157.73
240079267#0		2570974075		7933382143		213.09
240079267#1		7933382143		6984995932		53.65
240079268#0		2478523652		2481900334		39.24
240079268#1		2481900334		2481900299		26.38
240079268#10		2481900221		2481900122		45.61
240079268#11		2481900122		2478523694		10.07
240079268#12		2478523694		2481896227		0.2
240079268#13		2481896227		2478523776		0.2
240079268#2		2481900299		2478523691		114.55
240079268#3		2478523691		2481900391		0.2
240079268#4		2481900391		2481900367		5.75
240079268#5		2481900367		2481900384		9.18
240079268#6		2481900384		2481900220		3.91
240079268#7		2481900220		2481900385		2.86
240079268#8		2481900385		2481900378		5.8
240079268#9		2481900378		2481900221		0.2
240079271#0		2570974076		2478523745		17.76
240079271#1		2478523745		2478523750		22.93
240079271#2		2478523750		2570974076		45.17
240079272#0		2478523750		2720458068		8.3
240079272#1		2720458068		2478523704		54.38
240079273		2478523759		2478523760		152.96
240079274#0		2570974075		2478523768		177.11
240079274#1		2478523768		2478523681		181.38
240079275		2478523776		7845563046		0.2
240079280#0		2478523794		2481902634		37.87
240079280#1		2481902634		2481902631		36.59
240079280#2		2481902631		2478523797		27.57
240079280#3		2478523797		2484585622		98.58
240079281#0		2478523759		2481902606		37.74
240079281#1		2481902606		2478523797		4.18
240451937#0		2478523691		2481900165		15.92
240451937#1		2481900165		2481900266		11.07
240451937#2		2481900266		2481896245		18.31
240451937#3		2481896245		2481896253		78.4
240451937#4		2481896253		2481896069		4.77
240451949#0		2481896227		2481900249		56.56
240451949#1		2481900249		2481900183		159.49
240451949#2		2481900183		2481896245		119.04
240451951		2481896253		2481896254		90.38
240452462#0		2481900122		2481900252		53.0
240452462#1		2481900252		2481900267		11.52
240452462#2		2481900267		2481900235		161.27
240452462#3		2481900235		2481900165		16.71
240452463		2481900166		2481900183		124.19
240452464#0		2481900184		2481900268		82.72
240452464#1		2481900268		2481900216		82.33
240452464#2		2481900216		2481900226		0.2
240452464#3		2481900226		2481900220		17.08
240452465#0		2481900221		2481900226		31.83
240452465#1		2481900226		2481900240		5.49
240452465#2		2481900240		2481900367		13.61
240452466		2481900216		2481900235		16.21
240452467#0		2481900384		2481900240		12.85
240452467#1		2481900240		2481900391		26.62
240452468#0		2481900249		2481900166		12.7
240452468#1		2481900166		2481900252		12.7
240452468#2		2481900252		2481900266		136.47
240452469#0		2481900267		2481900268		8.64
240452469#1		2481900268		2481900184		1.65
240452469#2		2481900184		2481900270		62.63
240452470#0		2481900271		2481900287		219.71
240452470#1		2481900287		2481900288		24.83
240452471#0		2481900287		2481900311		55.03
240452471#1		2481900311		2481900296		30.11
240452471#2		2481900296		2481900300		3.1
240452471#3		2481900300		2481900299		21.25
240452472#0		2481900300		2481900324		30.57
240452472#1		2481900324		2481900305		2.7
240452472#2		2481900305		2481900319		11.49
240452472#3		2481900319		2481900310		7.65
240452472#4		2481900310		2481900288		6.13
240452473#0		2481900311		2481900315		16.94
240452473#1		2481900315		2481900319		10.6
240452474		2481900315		2481900305		10.86
240452475#0		2481900324		2481900340		6.39
240452475#1		2481900340		2481900310		34.71
240452476		2481900334		2481900340		36.2
240452477#0		2481900296		2481900366		29.12
240452477#1		2481900366		2481900363		17.1
240452477#2		2481900363		2481900352		39.94
240452477#3		2481900352		2481900359		35.85
240452477#4		2481900359		2481900363		13.44
240452478		2481900359		2481900366		26.61
240452479		2481900367		2481900352		82.27
240452480#0		2481900378		2481900382		24.16
240452480#1		2481900382		2481900384		10.31
240452481#0		2481900385		2481900382		11.32
240452481#1		2481900382		2481900391		37.68
240452644#0		2481902606		2481902626		17.73
240452644#1		2481902626		2481902620		52.78
240452644#2		2481902620		2481902625		24.32
240452645		2481902626		2481902631		12.08
240452646		2481902620		2481902634		3.42
240453454#0		2481908669		3523337822		32.34
240453454#1		3523337822		2481908675		90.64
240453456		2481908678		1479955261		31.79
240453457		2481908684		2481908685		37.18
240560815		837956951		4534995079		419.75
240617291#0		2483380288		2483380293		182.07
240617291#1		2483380293		2483380297		84.9
240617291#2		2483380297		2483380292		86.49
240617292		2483380293		2483380294		142.79
240617293		2483380295		2483380297		126.73
240617294		2483380298		2483380300		110.94
240617295		2483380301		2483380302		111.16
240617301#0		2478523650		2478523652		14.43
240617301#1		2478523652		2478523656		35.55
240617301#2		2478523656		2483380347		14.83
240617301#3		2483380347		2478523674		62.55
240617301#4		2478523674		2478523650		21.5
240617302#0		2478523657		2478523661		31.53
240617302#1		2478523661		1148794191		26.05
240617302#2		1148794191		2483380333		10.87
240617302#3		2483380333		2483380335		6.81
240617302#4		2483380335		2478523657		15.69
240617303		2478523656		2478523657		90.87
240617304		2483380335		2483380347		91.56
240617305#0		2478523674		3523337835		49.55
240617305#1		3523337835		2478523647		61.29
240617306		1148754942		2478523650		111.01
240747960#0		1479955261		2481908685		22.91
240747960#1		2481908685		2481908675		39.89
265762563#0		1734799682		2713731851		73.79
265762563#1		2713731851		2713731849		63.22
265762563#2		2713731849		2713731833		58.75
265762565#0		2713731835		2713731841		72.68
265762565#1		2713731841		2713731853		22.36
265762565#2		2713731853		2733263582		50.18
265762565#3		2733263582		2713731849		47.83
265762567#0		2713731841		2713731858		21.76
265762567#1		2713731858		2733263580		50.69
265762567#2		2733263580		2713731851		44.08
