2023-03-02 17:14:07.090623
Network Nodes:
ID			X			Y
1734799661		1341.17		2093.52
2401209401		1344.83		2276.33
1734808331		222.7		1737.99
2401208968		114.9		1736.21
2401390934		348.24		1741.93
1734799582		541.16		1729.72
1734799534		1737.96		2052.29
2401390892		92.57		1347.42
2401209469		1412.89		2357.25
2401209446		1351.92		2337.99
2401209046		643.57		1930.85
2401209052		556.71		1934.75
2742026871		669.89		1941.74
2401209075		803.09		1975.96
2742026921		843.1		1973.7
2742026901		974.68		1938.0
2401209048		1001.76		1922.66
2401209050		1089.32		1921.27
2401209585		635.86		2596.12
2401209577		693.55		2573.51
2401209606		763.33		2610.85
2401209673		468.8		2972.1
2401209379		944.38		2262.11
2401209359		949.23		2240.58
2401209395		939.73		2282.78
2401209434		930.21		2325.06
2401209426		837.01		2318.1
2401209413		812.82		2299.32
2401209389		787.03		2279.29
2401209203		381.29		2131.13
2401209355		443.16		2249.84
2401209418		356.03		2316.31
2401209377		851.63		2263.24
2401209442		963.34		2335.38
2401209325		354.95		2217.32
2401209162		1215.92		2094.14
2401209020		1219.69		1835.11
2401209361		977.14		2246.56
2401209338		977.69		2215.38
2401209445		1238.9		2339.18
2401209283		833.19		2163.28
2401209285		865.9		2164.66
2401209588		595.64		2598.65
2401209351		355.31		2250.88
2401209489		584.56		2414.31
2401209384		536.05		2274.91
2401208970		680.61		1726.8
2401209016		1091.61		1836.27
2401209022		1467.58		1832.86
1734799744		1049.71		2579.66
2401209527		1175.9		2467.08
2401209486		1213.94		2395.89
2401209443		1244.44		2330.31
2401209424		1356.79		2304.26
2401209474		1340.08		2364.96
2401209497		1322.35		2405.78
2401209334		832.09		2215.48
2401209378		1034.74		2258.9
2401209093		822.99		2062.1
2401209115		804.16		2084.18
2401209095		834.06		2062.13
2401209123		850.76		2084.46
2401208972		958.75		1720.93
2401209625		732.49		2682.19
2401209005		1467.62		1803.86
2401208974		1467.71		1714.11
2401209086		1476.73		1977.31
2401209144		1483.36		2082.24
2401209197		487.96		2126.68
2401209200		405.1		2129.45
2401209244		568.71		2154.51
2401209382		575.84		2271.38
2401209484		1298.42		2392.4
838312051		1011.33		2350.35
2401209253		361.24		2161.87
2401209294		354.52		2178.11
6102776411		1540.96		1968.88
6102776407		1564.29		1938.85
6102775860		1562.74		1902.21
2401209150		834.52		2099.88
2401209407		577.49		2298.46
2401209317		867.6		2192.53
2401209472		1009.79		2371.04
2401209156		1172.23		2093.77
2401209621		1087.31		2653.69
838312058		1056.38		2597.41
838312061		1107.0		2689.51
2401209631		1097.99		2673.11
2401209613		593.61		2623.29
1734808344		205.68		2568.48
1734799682		1665.41		1816.85
6102775862		1687.89		1890.85
2713731835		1723.18		2005.94
2401208957		42.46		1186.94
506157801		45.19		3021.12
1734799520		1078.77		2092.97
1479067753		1093.58		1719.42
1734799501		1643.84		2064.2
2733773949		1286.43		1713.74
2733773944		1366.28		1713.84
2733822563		1498.61		1714.45
2401390847		898.69		1067.59
2401390848		699.0		1074.98
2401390804		1023.99		945.74
4534994388		510.23		960.3
2401390806		493.09		961.71
2401390801		647.84		949.03
2401390795		716.73		920.17
2401390789		804.59		906.1
2401390805		1118.98		944.17
2401390778		383.91		884.73
2401390779		293.92		891.47
2401390809		400.68		967.55
2401390831		393.52		1019.82
2401390837		474.45		1038.1
2401390786		213.93		913.28
2401390757		201.22		810.11
2401390826		306.18		1015.93
2401390832		315.66		1024.43
2401390840		318.05		1049.85
2401390842		320.02		1070.72
2401390917		335.89		1540.82
2401390906		281.02		1500.47
2401390903		384.03		1484.63
2401390880		363.17		1234.56
2401390882		272.0		1238.23
2401390902		453.47		1481.95
2401390926		341.66		1634.73
2401390749		712.48		767.99
2401390838		395.89		1045.47
2401390761		385.86		824.66
2401390764		291.05		832.66
2401390748		801.88		761.89
2401390783		291.26		907.77
2401390852		900.32		1093.45
2401390870		901.96		1141.17
2401390901		527.29		1477.93
4534994946		534.12		1477.55
4534994969		552.93		595.71
2401390725		545.9		595.68
2401390730		721.5		600.25
2401390710		924.23		551.03
2401390735		1027.67		634.67
2401390871		717.07		1146.21
2401390762		460.54		823.38
2401390767		395.7		844.12
2401390773		464.88		868.18
2401390769		397.64		856.31
9481522243		1092.61		362.81
2401390808		297.04		969.24
2401390849		1114.97		1083.15
2401390754		383.12		794.28
2401390818		469.1		992.82
2401390755		289.51		801.26
1195044782		181.0		807.99
2401390872		209.69		1163.24
837956951		169.99		665.42
837956968		401.08		376.63
2401390751		486.52		785.0
3738577680		3227.47		572.34
2401363138		3331.5		533.94
2877898290		2904.93		690.95
2401390759		2741.02		751.58
1148784410		509.29		1151.35
2401503951		1795.73		1476.55
2401503926		1794.0		1100.98
2713725851		1890.11		1721.61
4534995022		2213.79		943.65
2478523793		2227.55		938.95
4534994915		2130.87		526.86
1148784419		2142.49		523.78
2401208952		1124.09		744.34
2733181778		3162.04		1647.83
2733181783		3151.54		1590.03
2733181776		3135.25		1503.25
8640236592		3114.88		1423.06
3799158620		3112.06		1415.7
2484585634		2544.68		824.37
2739341918		2478.98		848.23
7281789504		2325.39		905.05
2751749653		739.09		1725.6
2751749659		894.38		1722.71
2751749683		1014.14		1720.31
2478523681		2543.93		1875.52
2478523661		2677.73		1842.52
6805911917		2473.49		1591.97
6984995934		2469.45		1576.32
2570974075		2376.4		1917.98
6984995932		2307.37		1632.25
2481900334		2781.21		1982.47
2478523652		2815.91		1948.29
2481900299		2757.29		2000.71
2481900122		2538.97		2098.08
2481900221		2587.62		2084.91
2478523694		2522.85		2101.44
2481896227		2517.96		2102.3
2478523776		2504.5		2104.5
2478523691		2647.02		2061.97
2481900391		2644.02		2063.15
2481900367		2633.53		2067.29
2481900384		2618.8		2073.1
2481900220		2610.08		2076.55
2481900385		2601.29		2079.95
2481900378		2591.64		2083.45
2478523745		2205.13		1938.47
2570974076		2231.07		1952.76
2478523750		2191.89		1968.84
2720458068		2176.27		1978.85
2478523704		2121.69		2013.87
2478523760		2182.99		1845.25
2478523759		2020.39		1885.37
2478523768		2490.48		2039.77
7845563046		2503.84		2100.51
2481902634		1982.68		1823.66
2478523794		2000.32		1767.93
2481902631		1970.29		1862.81
2478523797		1958.15		1901.18
2481902606		1972.5		1897.53
2481900165		2667.78		2080.33
2481900266		2679.38		2090.57
2481896245		2700.44		2109.19
2481896253		2770.38		2171.01
2481896069		2779.07		2178.69
2481900249		2534.89		2166.71
2481900183		2652.79		2208.23
2481896254		2696.96		2235.92
2481900315		2739.64		1934.62
2481900311		2717.97		1941.36
2481900319		2748.49		1923.52
2481900305		2754.69		1940.92
3523337822		3228.84		2086.97
2481908669		3241.52		2131.86
2481908675		3245.28		1990.42
1479955261		3213.57		1918.74
2481908678		3230.48		1890.66
2481908685		3217.96		1950.33
2481908684		3173.87		1959.45
4534995079		163.57		239.73
2483380293		2506.45		1651.86
2483380288		2645.92		1576.25
2483380297		2570.21		1679.78
2483380292		2663.68		1657.68
2483380294		2654.53		1616.51
2483380295		2672.81		1699.56
2483380300		2771.19		1585.47
2483380298		2653.89		1612.72
2483380302		2762.21		1543.58
2483380301		2644.37		1569.17
2713731851		1749.84		1791.23
2713731849		1827.09		1785.92
2713731833		1892.46		1784.82
2713731841		1789.68		1955.7
2713731853		1801.14		1910.19
2733263582		1815.2		1847.09
2713731858		1778.85		1911.01
2733263580		1763.47		1847.5
2401208955		1113.47		1135.42
2751749844		707.02		1146.49
4534994698		516.14		1151.19
2733796960		1530.55		1123.62
2733796942		1454.73		1126.13
2733773961		1388.9		1127.92
2751749918		1380.17		1128.16
2733773957		1299.83		1130.35
2733796743		1200.97		1133.03
2733181787		3221.62		1486.3
2733181777		3460.4		1438.96
2733181784		3236.21		1633.13
2733181779		3463.87		1587.98
2733181786		3237.92		1573.62
2733181782		3360.71		1550.07
2733181785		3226.02		1575.89
1125840591		2992.46		1233.75
2401503924		2814.09		968.7
2877898283		2783.17		890.31
2733773953		1365.16		1605.34
2733822558		1363.51		1541.35
2733773948		1363.38		1431.57
2733773964		1362.9		1384.77
2733773945		1361.98		1295.19
2733796742		1208.5		1436.47
2733773947		1103.1		1439.81
2733773950		1283.85		1434.09
6450706889		1285.44		1606.91
2733773952		1097.29		1610.6
8526783241		1204.5		1275.14
2733773954		1108.61		1278.21
2733773956		1302.69		1271.99
2733773959		1303.75		1295.98
2733773958		1303.79		1297.08
2733773960		1390.82		1294.5
2733796949		1390.07		1229.54
2733796962		1538.53		1360.79
2733796946		1461.37		1360.94
2733796951		1457.29		1227.41
8480471077		1410.95		1540.45
2733822559		1485.39		1539.04
2733822566		1413.26		1637.27
2733822560		1382.72		1638.05
8480471075		1496.9		1635.12
2733822562		1589.56		1632.74
2733822573		1496.26		1605.8
2733822565		1496.14		1600.5
8480471076		1412.55		1607.54
2733822568		1409.5		1479.46
2733822569		1490.53		1476.66
2733822572		1395.1		1607.9
2733822576		1520.67		1599.74
2733822575		1578.65		1597.95
2733822606		1588.26		1532.14
2733822609		1587.72		1512.16
2733822615		1587.46		1502.03
2733822616		1586.44		1463.47
2739341905		2291.36		757.71
2739341904		2196.92		789.43
2739341906		2319.68		880.37
2739341922		2312.85		850.8
2739341924		2304.66		815.32
2739341927		2279.42		706.01
2739341916		2268.19		657.39
3062518796		2259.41		619.4
2739341917		2254.16		596.64
2739341920		2464.47		827.83
2739341919		2470.09		825.8
2739341915		2226.81		671.08
2739341943		2612.3		756.08
2739341923		2609.22		747.22
2739341947		2600.21		721.32
2739341946		2586.94		683.22
2739341935		2574.77		648.25
2739341931		2514.51		611.26
2739341921		2387.51		617.68
2739341941		2492.25		540.47
2741897799		2195.95		406.21
2741897822		2546.43		182.14
2742026851		822.63		2042.08
2742026854		834.47		2042.09
2742026915		804.17		2042.44
2742026863		714.75		2034.83
2742026877		672.99		1990.43
2742026918		843.2		2041.77
2742026886		942.38		2025.92
2742026892		978.43		1981.74
4534994913		537.86		1545.26
2751698634		531.01		1545.42
2751749769		659.6		1542.32
2828217475		922.62		1534.89
2751749688		981.82		1533.22
2828217474		999.75		1532.71
2751698635		1100.04		1529.88
2751749667		737.85		1666.2
2751749679		893.48		1639.55
4534995096		543.5		1650.23
2751749661		536.8		1650.49
2751749663		618.97		1647.25
2751749673		727.14		1666.52
2751749675		618.08		1614.71
2751749677		725.32		1610.6
2751749687		983.95		1637.04
2751749685		1013.94		1636.21
2751749681		1096.42		1633.94
2751749690		983.35		1607.68
2751749696		982.51		1567.1
2751749771		659.35		1460.07
2751749773		648.38		1446.79
2751749776		659.92		1433.7
2751749778		671.49		1447.56
4534994886		533.0		1450.16
2751749780		525.77		1450.37
2751749782		796.28		1443.86
2751749784		658.87		1353.56
2751749791		630.08		1354.76
4534994364		527.55		1358.44
2751749787		520.72		1358.68
2751749789		760.61		1348.73
2751749793		630.85		1290.06
2751749838		651.5		1232.77
2751749842		706.92		1216.4
2751749815		748.29		1233.8
2751749825		740.52		1286.28
2751749835		793.28		1199.05
2751749840		650.18		1214.64
2751749849		1197.78		1045.98
2751749846		1116.05		1045.77
2751749851		1198.12		1084.82
2751749853		1197.33		953.11
2751749855		1118.79		950.93
2751749880		1449.93		974.79
2751749859		1279.85		944.67
2751749881		1455.11		956.41
2751749911		1530.45		975.76
2751749894		1575.4		974.17
2751749920		1378.05		1077.08
2751749896		1371.27		1077.38
2751749930		1202.3		780.29
2751749932		1123.54		785.92
2751749934		1344.15		768.8
2828217454		1011.98		1341.48
2828217452		864.18		1344.14
2828217453		1106.51		1339.79
2828217482		928.19		1482.39
2829220477		3065.26		2327.8
9486211039		2839.84		2154.07
2829220480		2906.74		2418.58
9486211038		2819.66		2176.49
2829220482		3034.72		2367.06
2829220481		3006.23		2403.67
2829227802		3104.08		2419.99
2829220483		3159.73		2462.46
2829225699		3082.07		2306.77
2829227801		3151.19		2358.34
2829225700		3208.69		2402.01
2829241484		3259.22		2440.72
2829227803		3049.49		2488.78
2829227813		2953.94		2488.14
2829227805		2914.27		2508.27
2829227807		2928.3		2523.11
2829227806		2907.45		2549.95
1148754905		3199.77		2152.14
2829227816		3191.83		2307.7
2829241480		3223.73		2267.97
1148754909		3270.33		2209.28
2829227817		3249.54		2351.57
2829241483		3280.77		2313.7
1148754922		3308.58		2337.16
2829241482		3127.5		2504.08
2829257347		3172.99		2768.16
6984995931		2143.69		1675.75
7933382142		2158.15		1737.02
2481902625		2004.88		1797.15
6805911915		1991.15		1716.63
2720460680		2160.6		2038.48
2862381332		2453.84		2373.67
2862381328		2542.38		2319.89
2877898282		3424.8		893.79
2877898278		2952.35		783.98
2877898285		2903.49		809.95
2877898286		2809.17		848.88
8526783240		3214.55		537.1
2877898312		3206.07		513.67
2877898315		3185.07		454.22
2877898302		3171.86		416.81
2877898303		3269.72		516.89
2877898310		3138.78		564.85
2877898305		3072.06		589.29
2877898307		3027.79		605.5
2877898304		2966.31		628.02
2877898306		3029.5		471.32
2877898308		2983.72		488.01
2877898309		3095.97		445.87
2877898314		3109.08		482.3
2877898311		3129.7		539.62
2877898313		3255.31		495.73
3523329191		1715.69		503.32
3523329189		1618.39		460.87
3523330393		1635.56		531.44
3523330394		1635.95		566.43
3523330398		1763.68		573.65
3523330399		1637.21		617.81
3523330483		1781.59		569.44
3523330406		1975.08		512.93
3523330407		1986.0		551.71
3523330409		1650.69		666.46
3523330446		2071.68		523.34
3523330416		1714.07		425.18
3523330448		1980.74		491.13
3523330450		1992.69		448.47
3523330411		1761.24		497.89
3523337825		2766.62		1809.09
2483380333		2719.05		1822.92
2862381325		2476.98		2427.51
2862381327		2575.07		2364.57
4182085029		2488.63		2466.23
4534994796		496.83		784.55
5508348780		1464.25		933.54
7281789551		1935.39		1716.27
6102775861		1682.95		1892.63
7933396690		2679.06		1728.08
1148794191		2697.79		1813.52
7933396712		2612.75		1440.08
1148794192		2635.47		1531.24
6805911916		2641.57		1555.88
2401390734		1126.48		630.26
2401363132		1145.01		361.01
7281789523		2829.82		1502.44
7281789514		3036.93		1911.1
7239273289		2826.1		1496.64
7281789529		2708.53		1317.73
7154206600		2619.67		1040.22
7154206611		2175.47		751.04
3523337824		3086.19		2049.95
3523337828		2873.44		1881.12
7281789592		3186.0		2094.6
7474938417		1738.59		2076.41
7474938418		1753.31		2130.76
7474938415		1760.8		2127.95
7474938416		1769.69		2125.98
1734799494		1799.41		2195.29
7474938421		1813.49		2330.23
7845563047		2492.86		2060.63
7933396653		2758.89		1527.87
7933396687		2782.15		1635.86
7933396678		2794.9		1697.4
7933396654		2806.25		1744.53
7933396660		2819.92		1815.55
7933396655		2850.96		1735.83
7933396659		2924.22		1734.33
7933396686		2897.91		1630.61
7933396689		2886.35		1608.68
7933396679		2837.23		1681.25
7933396713		2708.12		1417.04
7933396717		2717.69		1462.63
7933396718		2658.09		1475.09
7933396720		2727.61		1460.41
7933396719		2766.95		1451.41
7933396722		2773.04		1468.9
7933382144		2172.62		1733.44
9838163243		2219.37		1722.17
7933382148		2221.8		1669.73
9455677482		2217.99		1653.65
8445134880		2582.75		2463.9
2751749952		2580.33		2927.08
2751749827		569.69		1292.17
1195044802		3175.73		2842.38
1144975763		2657.77		2359.61
2401363152		3473.94		820.49
1148754949		3546.35		2017.21
7674713392		0.0		823.17
4534994703		1616.85		340.21
9486041524		1896.24		2647.92
9486041527		1896.7		2620.65
9486041538		1919.63		2618.53
7474938414		1914.52		2628.26
5800236058		1907.85		2630.03
2401503999		1951.64		2643.23
9486100415		1957.85		2684.64
9486100416		1943.04		2632.67
9486103017		1887.46		2643.58
9486103018		1891.09		2653.9
9486103043		1983.84		2615.98
9486103046		1926.89		2618.49
9486103047		1876.45		2648.25
9486103050		1891.09		2615.85
9486184214		1915.74		2575.23
9486211031		1880.07		2486.97
9486211022		1861.94		2491.45
9486211021		1868.36		2536.53
9486211024		1842.44		2423.61
9486211030		1858.56		2479.16
9486211025		1845.25		2432.69
9486211026		1846.07		2435.34
9486211027		1848.76		2444.0
9486211028		1853.77		2461.7
9486211029		1856.18		2470.46
9486211033		1855.27		2396.62
9486211037		1853.05		2375.12
1148754925		3502.52		1800.91
5758622922		3730.55		1744.92
3488417925		3126.29		1878.66
10054002854		3141.57		1888.08
10054002855		3171.81		1878.24
10054002856		3193.0		1872.73
10054002859		3168.26		1865.23
10054002858		3165.38		1854.65
10054002857		3160.15		1835.53
10054002861		3168.43		1812.46
10054002864		3177.86		1810.05
10054002862		3195.21		1805.61
10054002863		3191.01		1776.38
10054002865		3162.13		1768.89
2389631255		1551.07		2496.0
2389631585		1329.19		2555.39
7506208833		1300.19		2570.56
2389631623		1282.45		2579.83
2389631336		1966.61		2417.3
2389631416		1846.1		2470.64
2389631465		1792.88		2488.58
2389631471		1783.02		2491.24
2389631497		1745.7		2502.95
2389631530		1682.51		2519.94
2389631036		2345.3		2205.63
2389631241		1937.92		2353.71
2389631275		1879.06		2403.79
2389631334		1852.79		2419.9
2389631436		1705.32		2488.44
2389631467		1680.49		2497.79
2389631508		1605.75		2510.03
2389631587		1373.26		2554.74
2389631606		1304.11		2570.75
2389631119		2539.1		2280.93
2389631136		2508.11		2290.68
2389631156		2474.16		2299.51
2389631190		2420.74		2314.42
2389631415		1878.41		2468.63
2389631425		1850.26		2476.94
2389631483		1783.61		2495.87
2389631510		1748.13		2507.28
2389631545		1683.41		2526.88
8480471063		1765.64		2499.23
2389631683		1137.89		2639.31
8480471062		1167.7		2630.2
2389631671		1197.82		2621.01
2389631669		1193.24		2616.32
2389631689		1141.22		2644.61
2389631049		2396.1		2216.44
2389631188		2011.41		2324.12
7506208826		1530.89		2558.66
2389631596		1591.85		2536.91
2389631520		1619.77		2523.24
2389631668		1210.97		2615.53
2389631648		1262.66		2603.01
2389631438		1984.23		2479.79
2389631281		2341.37		2380.25
2389631051		1989.9		2234.26
2389631299		1870.22		2403.82
2389631386		1820.25		2448.52
2389631423		1775.53		2478.56
838309960		541.9		3017.76
2389631484		2036.57		2492.78
2389631427		1927.54		2474.92
2389631288		1933.29		2390.8
2389631066		2453.59		2238.86
2389631445		1994.47		2480.52
2389631084		2478.56		2267.92
2389631378		1855.88		2440.42
2389631105		2480.48		2277.41
2389631499		1691.44		2512.2
2389631446		2045.37		2479.63
2389631239		2391.24		2351.78
2389631367		1851.28		2437.59
2389631078		2474.54		2253.38
2389631326		1874.37		2415.35
2389631064		2431.51		2238.65
2389631559		1578.4		2534.94
2389631625		1326.16		2578.99
2389631635		1290.08		2586.08
2389631213		2377.84		2330.96
2389631357		1843.15		2433.12
2389631070		2454.48		2245.06
2389631501		1646.79		2514.77
2389631043		2373.9		2212.41
2389631217		1978.66		2338.92
2389631413		1864.76		2467.09
838309939		1779.48		2446.15
838311132		1755.17		2467.53
2389631647		1233.13		2600.27
2389631041		2365.27		2210.54
2389631237		1947.44		2357.01
2389631477		1648.02		2504.04
2389631593		1335.42		2558.17
2389631418		1880.55		2473.08
2389631080		2477.25		2259.17
2389631401		1812.59		2458.46
2389631303		1881.34		2406.4
2389631058		2420.91		2226.09
2389631062		2422.18		2233.02
2389631072		2471.82		2247.22
2389631047		2380.73		2215.35
2389631039		2355.25		2208.23
2389631034		2329.06		2203.94
2389631247		1920.58		2365.42
2389631464		1635.9		2498.26
2389631555		1371.1		2538.85
2389631090		2595.48		2267.47
838311118		1497.24		2416.7
2389631432		1698.0		2485.05
2389631032		2326.95		2200.01
7097958259		1104.58		2919.41
8480471065		1913.9		2654.5
8480471069		1923.97		2651.07
5758622940		2045.77		2612.12
1148754942		2942.35		2015.76
2478523647		2962.64		1991.8
2401503987		2973.74		1979.99
3799178055		2987.89		1994.64
8445134878		2585.64		2431.48
267620065		2558.4		2450.81
5758622939		2069.08		2627.17
8480471071		1934.44		2675.0
8480471067		1922.27		2678.69
7097958266		1110.27		2939.42
837956972		609.94		373.54
2401503915		2542.44		83.38
1148784409		2066.3		224.2
1148754902		3496.24		1771.1
2481900252		2568.2		2151.13
2481900267		2573.02		2166.6
2481900235		2651.31		2096.92
2481900166		2554.0		2161.06
2481900184		2593.36		2166.49
2481900268		2587.25		2167.62
2481900216		2626.74		2098.34
2481900226		2623.62		2096.84
2481900240		2631.15		2088.65
2481900270		2605.91		2222.51
2481900271		2576.93		1969.81
2481900287		2733.61		1885.87
2481900288		2758.04		1902.4
2481900296		2731.3		1974.93
2481900300		2736.54		1981.11
2481900324		2754.46		1951.22
2481900310		2754.17		1912.33
2481900340		2764.83		1944.1
2481900366		2701.97		1990.85
2481900363		2678.25		1987.58
2481900352		2643.0		1991.62
2481900359		2673.15		2007.3
2481900382		2606.06		2061.06
2481902626		1984.11		1875.56
2481902620		1990.94		1830.14
2478523650		2839.48		1945.52
2478523656		2794.08		1911.68
2483380347		2807.46		1892.66
2478523674		2855.29		1920.89
2478523657		2710.49		1857.34
2483380335		2723.46		1838.12
3523337835		2902.58		1951.64
2720458098		2482.09		2062.37
2720460620		2482.83		2092.34
2720460681		2618.53		2044.33
3062518800		2454.69		801.14
3062518799		2441.91		766.24
3062518798		2413.06		687.45
3062518797		2401.01		654.52
2739341926		2539.54		771.54
2739341928		2323.23		692.83
2739341934		2497.65		642.34
2739341936		2691.45		607.8
2739341942		2207.48		636.98
2739341948		2659.9		699.85
3488417921		531.75		3245.72
8480471066		1916.18		2661.13
3684963090		2334.0		2526.16
3684963089		2960.34		2003.46
5758622923		3728.46		1736.51
3523337833		3053.65		2011.44
3523337834		2942.12		1925.36
3523337836		3044.64		2034.71
3684963093		3047.69		1887.3
5758622938		3405.51		1778.19
3684963091		2064.78		2599.3
3799320408		2336.59		2530.85
3799320411		2099.06		2624.05
4534994699		2063.36		207.5
4742252600		614.49		373.48
4534994846		2533.63		85.98
3799178056		2981.72		1987.81
3488384225		498.89		3267.21
3799313450		1769.52		2686.14
2398924991		1934.92		2704.8
6066327720		2949.4		22.18
6066327765		2738.34		607.15
6066328385		2819.55		602.63
6066327699		3171.95		337.84
838309703		250.29		2766.07
2389631831		564.33		3223.43
8640236580		4113.58		977.77
7281789463		2665.03		1539.51
7281789547		2114.87		1673.68
7281789557		1978.46		1702.1
7281789549		1980.79		1710.49
7281789546		2113.73		1667.83
7281789464		2662.74		1534.14
2398924990		1943.78		2703.16
8640236576		4149.13		968.64
