date_time,vehicle_id,x_position,y_position,edge_id,land_id,from_node_id,next_node_id
2023-03-02 08:02:02.487,99,1633.7114209988856,1520.282078685448,161503499#5,161503499#5_0,2733822610,2733822608
2023-03-02 08:02:02.459,99,1633.4831817766421,1496.3681772725486,161503499#4,161503499#4_0,2401503952,2733822610
2023-03-02 08:02:02.432,99,1633.255081206221,1472.3817541232531,161503499#3,161503499#3_0,2733773962,2401503952
2023-03-02 08:02:02.403,99,1633.0205436647882,1447.727446426313,161503499#3,161503499#3_0,2733773962,2401503952
2023-03-02 08:02:02.382,99,1632.7818572670726,1422.6370158862487,161503499#3,161503499#3_0,2733773962,2401503952
2023-03-02 08:02:02.359,99,1632.550317643029,1398.297845703356,161503499#3,161503499#3_0,2733773962,2401503952
2023-03-02 08:02:02.335,99,1632.3226901119976,1374.3699100898914,161503499#3,161503499#3_0,2733773962,2401503952
2023-03-02 08:02:02.310,99,1632.0577134505759,1350.075061743645,161503499#2,161503499#2_0,2401239653,2733773962
2023-03-02 08:02:02.287,99,1631.7443134942614,1325.6551570774209,161503499#2,161503499#2_0,2401239653,2733773962
2023-03-02 08:02:02.261,99,1631.4263258996402,1300.8777868537195,161503499#2,161503499#2_0,2401239653,2733773962
2023-03-02 08:02:02.237,99,1631.1114205751471,1276.340584955412,161503499#2,161503499#2_0,2401239653,2733773962
2023-03-02 08:02:02.214,99,1630.8008841261642,1252.1438027709735,161503499#2,161503499#2_0,2401239653,2733773962
2023-03-02 08:02:02.191,99,1630.4845875157914,1227.4981928532684,161503499#2,161503499#2_0,2401239653,2733773962
2023-03-02 08:02:02.167,99,1630.192408968828,1204.7318455114485,161503499#2,161503499#2_0,2401239653,2733773962
2023-03-02 08:02:02.148,99,1629.932347427316,1184.4680326961636,161503499#2,161503499#2_0,2401239653,2733773962
2023-03-02 08:02:02.126,99,1629.7008472107873,1166.42969828054,161503499#2,161503499#2_0,2401239653,2733773962
2023-03-02 08:02:02.105,99,1629.4997214505688,1150.7581201851954,161503499#2,161503499#2_0,2401239653,2733773962
2023-03-02 08:02:02.083,99,1629.320933907943,1136.8271203287507,161503499#2,161503499#2_0,2401239653,2733773962
2023-03-02 08:02:02.057,99,1629.1641129483016,1125.326694081884,:2401239653_10,:2401239653_10_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:02.035,99,1629.0282471210733,1115.8774449365799,:2401239653_10,:2401239653_10_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:02.009,99,1628.9238509810395,1108.7507050045076,161503499#1,161503499#1_0,7154206603,2401239653
2023-03-02 08:02:01.985,99,1628.8466271874286,1104.0199462668438,161503499#1,161503499#1_0,7154206603,2401239653
2023-03-02 08:02:01.961,99,1628.6959555002477,1094.7897418529049,161503499#1,161503499#1_0,7154206603,2401239653
2023-03-02 08:02:01.936,99,1628.4728569254275,1081.1226389712883,161503499#1,161503499#1_0,7154206603,2401239653
2023-03-02 08:02:01.907,99,1628.18574144751,1063.5338364485979,161503499#1,161503499#1_0,7154206603,2401239653
2023-03-02 08:02:01.878,99,1627.8388263312,1042.2816855120752,161503499#1,161503499#1_0,7154206603,2401239653
2023-03-02 08:02:01.850,99,1627.4383286968366,1017.7470492997993,161503499#1,161503499#1_0,7154206603,2401239653
2023-03-02 08:02:01.817,99,1627.029103325819,992.6777486465892,161503499#1,161503499#1_0,7154206603,2401239653
2023-03-02 08:02:01.790,99,1626.6360250611779,968.5976258232464,161503499#1,161503499#1_0,7154206603,2401239653
2023-03-02 08:02:01.764,99,1626.2389839946532,944.1904278375332,:7154206603_7,:7154206603_7_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:01.741,99,1625.8344954210934,919.0577307522864,161503499#0,161503499#0_0,1148784425,7154206603
2023-03-02 08:02:01.720,99,1625.4417922329021,894.8999757859123,161503499#0,161503499#0_0,1148784425,7154206603
2023-03-02 08:02:01.698,99,1625.0522101392157,870.934219862422,161503499#0,161503499#0_0,1148784425,7154206603
2023-03-02 08:02:01.671,99,1624.6448862179204,845.8770474775457,161503499#0,161503499#0_0,1148784425,7154206603
2023-03-02 08:02:01.647,99,1624.243214658953,821.1675890614057,161503499#0,161503499#0_0,1148784425,7154206603
2023-03-02 08:02:01.623,99,1623.84500891354,796.6713356232623,161503499#0,161503499#0_0,1148784425,7154206603
2023-03-02 08:02:01.597,99,1623.4432567130152,771.9569164147333,161503499#0,161503499#0_0,1148784425,7154206603
2023-03-02 08:02:01.571,99,1623.040629143858,747.1886475264527,161503499#0,161503499#0_0,1148784425,7154206603
2023-03-02 08:02:01.545,99,1622.6518778378775,723.2739988168255,161503499#0,161503499#0_0,1148784425,7154206603
2023-03-02 08:02:01.516,99,1622.2870958041271,698.1529233162584,:1148784425_9,:1148784425_9_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:01.492,99,1622.035298255448,673.1748225244021,998139966#1,998139966#1_0,3523329189,1148784425
2023-03-02 08:02:01.465,99,1621.804062758268,649.1645164961137,998139966#1,998139966#1_0,3523329189,1148784425
2023-03-02 08:02:01.438,99,1621.5675590643198,624.6071879813949,998139966#1,998139966#1_0,3523329189,1148784425
2023-03-02 08:02:01.413,99,1621.3330562680528,600.2576224020354,998139966#1,998139966#1_0,3523329189,1148784425
2023-03-02 08:02:01.390,99,1621.092664378537,575.2965636356084,998139966#1,998139966#1_0,3523329189,1148784425
2023-03-02 08:02:01.361,99,1620.857883150817,550.9180871646623,998139966#1,998139966#1_0,3523329189,1148784425
2023-03-02 08:02:01.338,99,1620.6172807369715,525.9351686334311,998139966#1,998139966#1_0,3523329189,1148784425
2023-03-02 08:02:01.314,99,1620.3809349128792,501.3942325134487,998139966#1,998139966#1_0,3523329189,1148784425
2023-03-02 08:02:01.291,99,1620.148425742222,477.2516747749386,998139966#1,998139966#1_0,3523329189,1148784425
2023-03-02 08:02:01.268,99,1619.9128577538393,455.61484163380226,:3523329189_7,:3523329189_7_0,NOT_FOUND_OR_FINAL_JUNCTION,NOT_FOUND_OR_FINAL_JUNCTION
2023-03-02 08:02:01.243,99,1619.6342693918266,435.87519430080295,998139966#0,998139966#0_0,4534994703,3523329189
2023-03-02 08:02:01.221,99,1619.3717892769153,417.6004657523514,998139966#0,998139966#0_0,4534994703,3523329189
2023-03-02 08:02:01.196,99,1619.1417391227797,401.5836176921474,998139966#0,998139966#0_0,4534994703,3523329189
2023-03-02 08:02:01.169,99,1618.9480633345045,388.09927257012146,998139966#0,998139966#0_0,4534994703,3523329189
2023-03-02 08:02:01.142,99,1618.776092431057,376.1260928883036,998139966#0,998139966#0_0,4534994703,3523329189
2023-03-02 08:02:01.120,99,1618.629400794851,365.912938901787,998139966#0,998139966#0_0,4534994703,3523329189
2023-03-02 08:02:01.098,99,1618.5142146445096,357.89330042082514,998139966#0,998139966#0_0,4534994703,3523329189
2023-03-02 08:02:01.076,99,1618.4310541584973,351.4069923281012,998139966#0,998139966#0_0,4534994703,3523329189
2023-03-02 08:02:01.052,99,1618.4378023980557,347.418782749043,998139966#0,998139966#0_0,4534994703,3523329189
2023-03-02 08:02:01.029,99,1618.4413705326024,345.31001523208994,998139966#0,998139966#0_0,4534994703,3523329189
2023-03-02 08:02:01.571,98,353.2645271431477,2114.9383056183683,-231791566#0,-231791566#0_0,2401209203,2401209132
2023-03-02 08:02:01.544,98,361.9538859578697,2120.550111548573,-231791566#0,-231791566#0_0,2401209203,2401209132
2023-03-02 08:02:01.515,98,369.36852762295763,2125.3386731621163,-231791566#0,-231791566#0_0,2401209203,2401209132
